transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_state,sender_bank,receiver_bank,device_type,network_type,hour_of_day,day_of_week,is_weekend,hour
TXN0000000944,2024-11-25 07:04:00,P2M,Healthcare,685,SUCCESS,Uttar Pradesh,HDFC,IndusInd,iOS,4G,7,Monday,False,7
TXN0000000945,2024-03-06 12:54:00,P2P,Grocery,286,SUCCESS,Karnataka,HDFC,IndusInd,Android,WiFi,12,Wednesday,False,12
TXN0000000946,2024-08-27 20:43:00,P2M,Food,620,SUCCESS,Gujarat,SBI,Kotak,Android,3G,20,Tuesday,False,20
TXN0000000947,2024-06-14 20:32:00,P2P,Transport,183,SUCCESS,Tamil Nadu,IndusInd,ICICI,Android,4G,20,Friday,False,20
TXN0000000948,2024-06-10 12:20:00,P2P,Shopping,11038,SUCCESS,Tamil Nadu,Kotak,ICICI,iOS,4G,12,Monday,False,12
TXN0000000949,2024-03-16 18:34:00,P2P,Food,821,SUCCESS,Karnataka,HDFC,Kotak,Android,4G,18,Saturday,True,18
TXN0000000950,2024-08-17 15:31:00,P2P,Utilities,987,SUCCESS,Uttar Pradesh,PNB,Yes Bank,iOS,4G,15,Saturday,True,15
TXN0000000951,2024-03-05 12:23:00,P2P,Utilities,2289,SUCCESS,Karnataka,PNB,HDFC,Android,4G,12,Tuesday,False,12
TXN0000000952,2024-04-17 19:27:00,P2M,Shopping,355,SUCCESS,Delhi,ICICI,HDFC,Android,4G,19,Wednesday,False,19
TXN0000000953,2024-07-11 17:50:00,P2P,Other,344,SUCCESS,Gujarat,SBI,Yes Bank,Web,4G,17,Thursday,False,17
TXN0000000954,2024-09-21 20:34:00,P2P,Utilities,3205,SUCCESS,Maharashtra,PNB,HDFC,iOS,4G,20,Saturday,True,20
TXN0000000955,2024-07-02 10:39:00,P2P,Shopping,524,SUCCESS,West Bengal,Axis,SBI,Android,4G,10,Tuesday,False,10
TXN0000000956,2024-03-06 17:32:00,P2P,Food,488,SUCCESS,Tamil Nadu,PNB,PNB,Android,5G,17,Wednesday,False,17
TXN0000000957,2024-04-02 19:41:00,P2M,Grocery,511,SUCCESS,Uttar Pradesh,IndusInd,HDFC,Android,4G,19,Tuesday,False,19
TXN0000000958,2024-10-21 12:42:00,P2P,Transport,380,SUCCESS,Andhra Pradesh,Kotak,SBI,iOS,5G,12,Monday,False,12
TXN0000000959,2024-01-04 20:49:00,P2P,Healthcare,864,SUCCESS,West Bengal,HDFC,HDFC,Web,WiFi,20,Thursday,False,20
TXN0000000960,2024-11-26 15:24:00,P2M,Entertainment,1253,SUCCESS,Gujarat,HDFC,HDFC,Android,4G,15,Tuesday,False,15
TXN0000000961,2024-12-28 13:26:00,Recharge,Shopping,518,SUCCESS,Uttar Pradesh,IndusInd,Yes Bank,Android,5G,13,Saturday,True,13
TXN0000000962,2024-07-27 14:16:00,Bill Payment,Grocery,486,SUCCESS,Uttar Pradesh,Yes Bank,PNB,Android,5G,14,Saturday,True,14
TXN0000000963,2024-05-20 17:52:00,P2M,Transport,664,SUCCESS,Uttar Pradesh,HDFC,HDFC,iOS,4G,17,Monday,False,17
TXN0000000964,2024-01-13 17:45:00,Bill Payment,Grocery,1006,SUCCESS,Tamil Nadu,HDFC,Yes Bank,Android,4G,17,Saturday,True,17
TXN0000000965,2024-01-28 13:16:00,P2P,Transport,637,SUCCESS,Uttar Pradesh,HDFC,SBI,Android,5G,13,Sunday,True,13
TXN0000000966,2024-06-29 16:06:00,P2P,Food,573,SUCCESS,Karnataka,SBI,PNB,Android,4G,16,Saturday,True,16
TXN0000000967,2024-12-17 16:34:00,P2M,Shopping,5736,SUCCESS,Maharashtra,SBI,SBI,Android,4G,16,Tuesday,False,16
TXN0000000968,2024-05-01 17:04:00,P2P,Fuel,527,SUCCESS,Andhra Pradesh,SBI,SBI,iOS,WiFi,17,Wednesday,False,17
TXN0000000969,2024-01-24 17:05:00,Bill Payment,Other,375,SUCCESS,Maharashtra,Kotak,PNB,Android,4G,17,Wednesday,False,17
TXN0000000970,2024-10-21 20:33:00,P2M,Entertainment,312,SUCCESS,Uttar Pradesh,Yes Bank,Yes Bank,Android,4G,20,Monday,False,20
TXN0000000971,2024-11-04 18:53:00,P2M,Fuel,515,SUCCESS,Delhi,ICICI,Axis,Android,4G,18,Monday,False,18
TXN0000000972,2024-12-28 13:55:00,Bill Payment,Utilities,444,SUCCESS,West Bengal,SBI,PNB,iOS,4G,13,Saturday,True,13
TXN0000000973,2024-11-28 12:21:00,P2P,Grocery,926,SUCCESS,Delhi,HDFC,Yes Bank,Android,4G,12,Thursday,False,12
TXN0000000974,2024-07-19 19:53:00,Bill Payment,Fuel,1676,FAILED,Karnataka,HDFC,ICICI,Android,4G,19,Friday,False,19
TXN0000000975,2024-10-29 22:52:00,P2P,Utilities,316,SUCCESS,Andhra Pradesh,Kotak,Kotak,Android,4G,22,Tuesday,False,22
TXN0000000976,2024-01-05 18:41:00,P2P,Fuel,709,SUCCESS,West Bengal,SBI,IndusInd,Web,4G,18,Friday,False,18
TXN0000000977,2024-02-24 11:09:00,P2P,Shopping,7121,SUCCESS,Uttar Pradesh,HDFC,SBI,Android,4G,11,Saturday,True,11
TXN0000000978,2024-08-20 19:08:00,P2M,Food,444,FAILED,Gujarat,SBI,SBI,iOS,WiFi,19,Tuesday,False,19
TXN0000000979,2024-12-04 21:03:00,P2P,Food,352,SUCCESS,Tamil Nadu,Yes Bank,SBI,Android,4G,21,Wednesday,False,21
TXN0000000980,2024-11-03 21:58:00,P2M,Transport,1533,SUCCESS,Telangana,Axis,PNB,Android,4G,21,Sunday,True,21
TXN0000000981,2024-03-28 19:57:00,P2P,Healthcare,271,SUCCESS,Uttar Pradesh,SBI,SBI,Android,5G,19,Thursday,False,19
TXN0000000982,2024-08-24 11:55:00,P2P,Education,4804,SUCCESS,Karnataka,Axis,Axis,iOS,5G,11,Saturday,True,11
TXN0000000983,2024-07-02 07:05:00,Bill Payment,Grocery,1508,SUCCESS,Uttar Pradesh,HDFC,HDFC,Android,4G,7,Tuesday,False,7
TXN0000000984,2024-06-08 16:08:00,P2P,Grocery,384,SUCCESS,Maharashtra,IndusInd,SBI,Android,5G,16,Saturday,True,16
TXN0000000985,2024-12-03 11:08:00,P2P,Shopping,1879,SUCCESS,Karnataka,IndusInd,HDFC,Android,4G,11,Tuesday,False,11
TXN0000000986,2024-09-23 18:28:00,P2M,Fuel,1313,SUCCESS,Maharashtra,ICICI,SBI,iOS,5G,18,Monday,False,18
TXN0000000987,2024-03-04 16:30:00,P2M,Fuel,583,SUCCESS,West Bengal,PNB,Yes Bank,Android,WiFi,16,Monday,False,16
TXN0000000988,2024-10-06 02:31:00,P2P,Grocery,424,SUCCESS,Maharashtra,Axis,Axis,Android,4G,2,Sunday,True,2
TXN0000000989,2024-03-09 02:48:00,Bill Payment,Entertainment,142,SUCCESS,Delhi,Yes Bank,Yes Bank,Android,4G,2,Saturday,True,2
TXN0000000990,2024-09-18 16:34:00,Recharge,Fuel,1053,SUCCESS,Telangana,Kotak,Yes Bank,iOS,4G,16,Wednesday,False,16
TXN0000000991,2024-07-17 06:44:00,Bill Payment,Entertainment,479,SUCCESS,Delhi,SBI,Yes Bank,Android,4G,6,Wednesday,False,6
TXN0000000992,2024-11-10 00:07:00,P2P,Grocery,717,SUCCESS,Uttar Pradesh,ICICI,SBI,Android,5G,0,Sunday,True,0
TXN0000000993,2024-01-10 18:24:00,P2M,Food,429,SUCCESS,Rajasthan,SBI,HDFC,Android,4G,18,Wednesday,False,18
TXN0000000994,2024-09-13 16:31:00,P2P,Grocery,1240,SUCCESS,Rajasthan,HDFC,Axis,Android,4G,16,Friday,False,16
TXN0000000995,2024-08-12 02:42:00,P2M,Shopping,3473,SUCCESS,Karnataka,SBI,SBI,iOS,4G,2,Monday,False,2
TXN0000000996,2024-04-18 21:01:00,Recharge,Entertainment,178,SUCCESS,Karnataka,Kotak,SBI,Android,4G,21,Thursday,False,21
TXN0000000997,2024-11-01 12:05:00,P2P,Transport,423,SUCCESS,Uttar Pradesh,ICICI,IndusInd,iOS,5G,12,Friday,False,12
TXN0000000998,2024-02-10 11:31:00,P2M,Other,2251,SUCCESS,Delhi,HDFC,Kotak,iOS,4G,11,Saturday,True,11
TXN0000000999,2024-10-17 17:18:00,P2P,Shopping,2594,SUCCESS,Telangana,IndusInd,SBI,iOS,4G,17,Thursday,False,17
